Unit ID,,Fuel type,,Country/Area,Latitude,Longitude,,,,,,,,,,,,,,,,,,,,
L100000318179,,gas,,Brunei,4.7649000,114.1917000,,,,1963,,,,,,,,,,,,,,,,
L100000319283,,oil and gas,,United States,,,,,,,,,,,,,,,,,,,,,,
L100000319311,,oil and gas,,United States,,,,,,,,,,,,,,,,,,,,,,
L100000319230,,oil and gas,,United States,,,,,,,,,,,,,,,,,,,,,,
L100000319273,,oil and gas,,United States,,,,,,,,,,,,,,,,,,,,,,
L100000319214,,oil and gas,,United States,,,,,,,,,,,,,,,,,,,,,,
L100000319215,,oil and gas,,United States,,,,,,,,,,,,,,,,,,,,,,
L100000319235,,oil and gas,,United States,,,,,,,,,,,,,,,,,,,,,,
L100000319212,,oil and gas,,United States,,,,,,,,,,,,,,,,,,,,,,
L100000319223,,oil and gas,,United States,,,,,,,,,,,,,,,,,,,,,,
L100000317447,,oil,,Egypt,30.4327000,27.2188000,,,,2018,,,,,,,,,,,,,,,,
L100000305096,,oil and gas,,Thailand,10.0637000,100.9499000,,,,,,,,,,,,,,,,,,,,
L100000314859,,oil and gas,,United States,28.9070000,-89.0780000,,,,1974,,,,,,,,,,,,,,,,
L100000319528,,oil and gas,,United States,27.0451000,-92.1743000,,,,2012,,,,,,,,,,,,,,,,
L100000316947,,oil and gas,,United States,43.1782800,-105.8218800,,,,1973,,,,,,,,,,,,,,,,
L100000314450,,gas,,United States,31.9334000,-93.7597000,,,,1914,,,,,,,,,,,,,,,,
L100000314764,,oil and gas,,United States,31.9627000,-93.7881000,,,,1914,,,,,,,,,,,,,,,,
L100001081980,,gas,,United States,31.9800000,-93.7900000,,,,,,,,,,,,,,,,,,,,
L100000317743,,gas,,United States,31.9331000,-93.7494000,,,,1914,,,,,,,,,,,,,,,,
L100000315467,,gas,,United States,31.9570000,-93.8299000,,,,1914,,,,,,,,,,,,,,,,
L100000317764,,gas,,United States,32.0067000,-93.8092000,,,,1914,,,,,,,,,,,,,,,,
L100000300848,,gas,,Italy,44.5550000,11.0000000,,,,1956,,,,,,,,,,,,,,,,
L100000318220,,oil and gas,,Mexico,20.7842000,-97.3724000,,,,2021,,,,,,,,,,,,,,,,
L100000312107,,oil and gas,,Russia,63.2508000,75.4989000,,,,1993,,,,,,,,,,,,,,,,
L100000323087,,oil and gas,,United States,47.8195000,-102.7216000,,,,,,,,,,,,,,,,,,,,
L100000322999,,oil and gas,,United States,47.7865000,-102.6795000,,,,,,,,,,,,,,,,,,,,
L100000322081,,oil and gas,,United States,31.8168000,-101.7663000,,,,1949,,,,,,,,,,,,,,,,
L100000322082,,oil and gas,,United States,32.3805000,-101.2968000,,,,1949,,,,,,,,,,,,,,,,
L100000322083,,oil and gas,,United States,32.3416000,-101.6561000,,,,1949,,,,,,,,,,,,,,,,
L100000322084,,oil and gas,,United States,32.3612000,-101.6503000,,,,1949,,,,,,,,,,,,,,,,
L100000322085,,oil and gas,,United States,31.3197000,-101.4475000,,,,1949,,,,,,,,,,,,,,,,
L100000322087,,oil and gas,,United States,31.8812000,-101.9330000,,,,1949,,,,,,,,,,,,,,,,
L100000322088,,oil and gas,,United States,31.6246000,-101.7774000,,,,1949,,,,,,,,,,,,,,,,
L100000322089,,oil and gas,,United States,31.5276000,-101.7420000,,,,1949,,,,,,,,,,,,,,,,
L100000322090,,oil and gas,,United States,31.5932000,-102.1102000,,,,1949,,,,,,,,,,,,,,,,
L100000322091,,oil and gas,,United States,31.8581000,-102.1539000,,,,1949,,,,,,,,,,,,,,,,
L100000322094,,oil and gas,,United States,32.0856000,-101.9009000,,,,1949,,,,,,,,,,,,,,,,
L100000322095,,oil and gas,,United States,32.0644000,-101.8785000,,,,1949,,,,,,,,,,,,,,,,
L100001082483,,oil,,United States,31.4142355,-101.5510835,,,,,,,,,,,,,,,,,,,,
L100000322096,,oil and gas,,United States,31.8667000,-101.8817000,,,,1949,,,,,,,,,,,,,,,,
L100000322097,,oil and gas,,United States,32.2193000,-101.9753000,,,,1949,,,,,,,,,,,,,,,,
L100000322098,,oil and gas,,United States,32.2119000,-101.9933000,,,,1949,,,,,,,,,,,,,,,,
L100000322099,,oil and gas,,United States,31.3245000,-101.3334000,,,,1949,,,,,,,,,,,,,,,,
L100000322100,,oil and gas,,United States,31.7522000,-102.1165000,,,,1949,,,,,,,,,,,,,,,,
L100000322101,,oil and gas,,United States,31.9154000,-101.8025000,,,,1949,,,,,,,,,,,,,,,,
L100000322102,,oil and gas,,United States,31.9964000,-101.8458000,,,,1949,,,,,,,,,,,,,,,,
L100000322103,,oil and gas,,United States,32.5779000,-102.0702000,,,,1949,,,,,,,,,,,,,,,,
L100000322104,,oil and gas,,United States,32.0917000,-102.2415000,,,,1949,,,,,,,,,,,,,,,,
L100000322106,,oil and gas,,United States,31.5560000,-102.1906000,,,,1949,,,,,,,,,,,,,,,,
L100000322107,,oil and gas,,United States,32.1814000,-101.9097000,,,,1949,,,,,,,,,,,,,,,,
L100000322110,,oil and gas,,United States,31.7011000,-101.4376000,,,,1949,,,,,,,,,,,,,,,,
L100000322111,,oil and gas,,United States,32.3809000,-101.5972000,,,,1949,,,,,,,,,,,,,,,,
L100000322112,,oil and gas,,United States,32.4181000,-101.7885000,,,,1949,,,,,,,,,,,,,,,,
L100000322114,,oil and gas,,United States,32.3362000,-101.3299000,,,,1949,,,,,,,,,,,,,,,,
L100000322115,,oil and gas,,United States,32.3278000,-101.3253000,,,,1949,,,,,,,,,,,,,,,,
L100000322119,,oil and gas,,United States,32.3395000,-101.5978000,,,,1949,,,,,,,,,,,,,,,,
L100000322120,,oil and gas,,United States,32.1773000,-101.9042000,,,,1949,,,,,,,,,,,,,,,,
L100000322121,,oil and gas,,United States,32.1551000,-101.9331000,,,,1949,,,,,,,,,,,,,,,,
L100000322122,,oil and gas,,United States,32.1554000,-101.8841000,,,,1949,,,,,,,,,,,,,,,,
L100000322127,,oil and gas,,United States,32.1049000,-101.7481000,,,,1949,,,,,,,,,,,,,,,,
L100000322128,,oil and gas,,United States,32.1430000,-101.7368000,,,,1949,,,,,,,,,,,,,,,,
L100000322125,,oil and gas,,United States,32.1526000,-101.6061000,,,,1949,,,,,,,,,,,,,,,,
L100000322126,,oil and gas,,United States,31.6145000,-101.6510000,,,,1949,,,,,,,,,,,,,,,,
L100000322129,,oil and gas,,United States,32.0061000,-102.0816000,,,,1949,,,,,,,,,,,,,,,,
L100000322130,,oil and gas,,United States,31.2680000,-101.4270000,,,,1949,,,,,,,,,,,,,,,,
L100000322132,,oil and gas,,United States,31.9486000,-101.8832000,,,,1949,,,,,,,,,,,,,,,,
L100000322133,,oil and gas,,United States,31.9109000,-101.8841000,,,,1949,,,,,,,,,,,,,,,,
L100000322154,,oil and gas,,United States,31.5589000,-101.9166000,,,,1949,,,,,,,,,,,,,,,,
L100000322156,,oil and gas,,United States,31.5451000,-101.7878000,,,,1949,,,,,,,,,,,,,,,,
L100000322157,,oil and gas,,United States,31.4228000,-101.5993000,,,,1949,,,,,,,,,,,,,,,,
L100000322159,,oil and gas,,United States,32.0769000,-101.8770000,,,,1949,,,,,,,,,,,,,,,,
L100000322160,,oil and gas,,United States,31.8644000,-101.8587000,,,,1949,,,,,,,,,,,,,,,,
L100000322163,,oil and gas,,United States,31.9331000,-101.8250000,,,,1949,,,,,,,,,,,,,,,,
L100000322161,,oil and gas,,United States,31.5910000,-101.6441000,,,,1949,,,,,,,,,,,,,,,,
L100000322164,,oil and gas,,United States,31.2673000,-101.3995000,,,,1949,,,,,,,,,,,,,,,,
L100000322165,,oil and gas,,United States,31.6307000,-101.8317000,,,,1949,,,,,,,,,,,,,,,,
L100000322166,,oil and gas,,United States,32.2465000,-101.4674000,,,,1949,,,,,,,,,,,,,,,,
L100000322167,,oil and gas,,United States,31.5696000,-101.8247000,,,,1949,,,,,,,,,,,,,,,,
L100000322168,,oil and gas,,United States,31.6966000,-101.8866000,,,,1949,,,,,,,,,,,,,,,,
L100000322135,,oil and gas,,United States,31.2477000,-101.4821000,,,,1949,,,,,,,,,,,,,,,,
L100000322137,,oil and gas,,United States,32.3128000,-101.7754000,,,,1949,,,,,,,,,,,,,,,,
L100000322141,,oil and gas,,United States,32.1878000,-101.7278000,,,,1949,,,,,,,,,,,,,,,,
L100000322144,,oil and gas,,United States,31.4448000,-102.0809000,,,,1949,,,,,,,,,,,,,,,,
L100000322145,,oil and gas,,United States,32.5899000,-102.2328000,,,,1949,,,,,,,,,,,,,,,,
L100000322146,,oil and gas,,United States,32.4903000,-101.4819000,,,,1949,,,,,,,,,,,,,,,,
L100000322147,,oil and gas,,United States,31.3314000,-101.9496000,,,,1949,,,,,,,,,,,,,,,,
L100000322149,,oil and gas,,United States,31.7931000,-101.5142000,,,,1949,,,,,,,,,,,,,,,,
L100000322151,,oil and gas,,United States,32.0957000,-101.9093000,,,,1949,,,,,,,,,,,,,,,,
L100000322152,,oil and gas,,United States,31.8781000,-101.8999000,,,,1949,,,,,,,,,,,,,,,,
L100000322153,,oil and gas,,United States,31.5773000,-102.0643000,,,,1949,,,,,,,,,,,,,,,,
L100000316963,,oil and gas,,United States,44.2326162,-109.0774434,,,,1929,,,,,,,,,,,,,,,,
L100000320059,,oil and gas,,Canada,46.4249000,-48.2864000,,,,2024,,,,,,,,,,,,,,,,
L100000310715,,gas,,Australia,,,,,,,,,,,,,,,,,,,,,,
L100000310714,,gas,,Australia,,,,,,,,,,,,,,,,,,,,,,
L100000310716,,gas,,Australia,,,,,,,,,,,,,,,,,,,,,,
L100000318900,,oil and gas,,United States,28.0855000,-90.0060000,,,,2019,,,,,,,,,,,,,,,,
L100000313763,,oil,,Canada,53.5740000,-109.0460000,,,,2017,,,,,,,,,,,,,,,,
L100000312434,,oil and gas,,Russia,61.7834000,113.1448000,,,,1970,,,,,,,,,,,,,,,,
L100000321175,,oil and gas,,Russia,61.9289000,68.5106000,,,,1978,,,,,,,,,,,,,,,,
L100000312579,,oil and gas,,Russia,60.4839000,73.9822000,,,,1987,,,,,,,,,,,,,,,,
L100000318577,,gas and condensate,,Russia,63.8333000,122.5000000,,,,1965,,,,,,,,,,,,,,,,
L100000301680,,gas,,Poland,52.2226000,17.2425000,,,,2005,,,,,,,,,,,,,,,,
L100000316598,,oil and gas,,United States,29.1260000,-91.1620000,,,,1949,,,,,,,,,,,,,,,,
L100000316366,,oil and gas,,United States,28.8469000,-90.8499000,,,,1955,,,,,,,,,,,,,,,,
L100000316615,,oil and gas,,United States,28.5750000,-90.8230000,,,,1961,,,,,,,,,,,,,,,,
L100000314858,,oil and gas,,United States,28.5243000,-90.9047000,,,,1960,,,,,,,,,,,,,,,,
L100000314854,,oil and gas,,United States,29.3980000,-92.0130000,,,,,,,,,,,,,,,,,,,,
L100000318252,,oil and gas,,India,26.4613000,73.6586000,,,,2014,,,,,,,,,,,,,,,,
L100000314273,,oil and gas,,United States,28.9310000,-90.3340000,,,,1974,,,,,,,,,,,,,,,,
L100000314277,,oil and gas,,United States,28.8715000,-90.4900000,,,,1948,,,,,,,,,,,,,,,,
L100000314857,,oil and gas,,United States,28.8365000,-90.3807000,,,,1955,,,,,,,,,,,,,,,,
L100000316613,,oil and gas,,United States,28.6870000,-90.3130000,,,,2013,,,,,,,,,,,,,,,,
L100000314281,,oil and gas,,United States,28.6860000,-90.1585000,,,,1958,,,,,,,,,,,,,,,,
L100000315745,,oil and gas,,United States,28.3620000,-90.2020000,,,,1965,,,,,,,,,,,,,,,,
L100000316612,,oil and gas,,United States,28.1130000,-90.5380000,,,,2013,,,,,,,,,,,,,,,,
L100000300598,,gas,,Germany,52.7219000,8.9570000,,,,1973,,,,,,,,,,,,,,,,
L100000312671,,oil,,Algeria,28.9620000,9.6480000,,,,1971,,,,,,,,,,,,,,,,
L100000309021,,oil and gas,,Canada,53.6100000,-113.7150000,,,,1952,,,,,,,,,,,,,,,,
L100000315322,,oil and gas,,United States,27.4720000,-90.5763000,,,,2006,,,,,,,,,,,,,,,,
L100000316874,,oil and gas,,United States,41.5223000,-107.8190000,,,,1979,,,,,,,,,,,,,,,,
L100000316897,,oil and gas,,United States,41.5334939,-107.8651988,,,,1979,,,,,,,,,,,,,,,,
L100000316944,,oil and gas,,United States,41.5510000,-107.8619000,,,,1979,,,,,,,,,,,,,,,,
L100000316988,,oil and gas,,United States,41.5449000,-107.8955000,,,,1979,,,,,,,,,,,,,,,,
L100000317013,,oil and gas,,United States,41.5380000,-107.8593000,,,,1979,,,,,,,,,,,,,,,,
L100000313769,,oil,,Canada,53.3210000,-109.1430000,,,,1979,,,,,,,,,,,,,,,,
L100000313771,,oil,,Canada,53.2690000,-109.1310000,,,,1963,,,,,,,,,,,,,,,,
L100000323056,,oil and gas,,United States,48.2320000,-102.3937000,,,,,,,,,,,,,,,,,,,,
L100000314105,,oil and gas,,Papua New Guinea,,,,,,1999,,,,,,,,,,,,,,,,
L100000309026,,oil and gas,,Canada,51.4740000,-111.4440000,,,,1959,,,,,,,,,,,,,,,,
L100000309022,,oil and gas,,Canada,53.7080000,-114.5870000,,,,1968,,,,,,,,,,,,,,,,
L100000301623,,oil and gas,,Poland,52.7384000,15.0723000,,,,2022,,,,,,,,,,,,,,,,
L100000302208,,oil and gas,,United Kingdom,56.9461000,1.4322000,,,,1979,,,,,,,,,,,,,,,,
L100000313772,,oil,,Canada,49.7340000,-102.7150000,,,,1960,,,,,,,,,,,,,,,,
L100000313773,,oil,,Canada,49.7010000,-102.7710000,,,,1984,,,,,,,,,,,,,,,,
L100000304562,,oil and gas,,Norway,61.4446000,1.9424000,,,,1977,,,,,,,,,,,,,,,,
L100000304508,,oil and gas,,Norway,61.2622000,1.8746000,,,,1974,,,,,,,,,,,,,,,,
L100000302209,,oil and gas,,United Kingdom,61.2608000,1.8642000,,,,1975,,,,,,,,,,,,,,,,
L100000304563,,oil and gas,,Norway,61.3388000,2.0034000,,,,1976,,,,,,,,,,,,,,,,
L100000316964,,oil and gas,,United States,43.2717000,-108.9056000,,,,1943,,,,,,,,,,,,,,,,
L100000309027,,oil and gas,,Canada,54.6830000,-113.6350000,,,,1955,,,,,,,,,,,,,,,,
L100000313774,,oil,,Canada,49.3120000,-102.5820000,,,,1954,,,,,,,,,,,,,,,,
L100000313775,,oil,,Canada,49.3120000,-102.5820000,,,,1954,,,,,,,,,,,,,,,,
L100000313777,,oil,,Canada,49.4190000,-102.5990000,,,,1994,,,,,,,,,,,,,,,,
L100000302210,,oil and gas,,United Kingdom,56.8050000,2.0798000,,,,1984,,,,,,,,,,,,,,,,
L100000312990,,oil and gas,,United States,,,,,,,,,,,,,,,,,,,,,,
L100000309030,,oil and gas,,Canada,52.2680000,-112.7890000,,,,1949,,,,,,,,,,,,,,,,
L100000309033,,oil and gas,,Canada,51.7870000,-113.8360000,,,,1951,,,,,,,,,,,,,,,,
L100000322170,,oil and gas,,United States,35.4463000,-100.0517000,,,,1978,,,,,,,,,,,,,,,,
L100000322171,,oil and gas,,United States,35.5170000,-100.0921000,,,,1978,,,,,,,,,,,,,,,,
L100000322172,,oil and gas,,United States,35.4625000,-100.0557000,,,,1978,,,,,,,,,,,,,,,,
L100000302212,,oil and gas,,United Kingdom,51.1119000,-1.3900000,,,,1984,,,,,,,,,,,,,,,,
L100000323099,,oil and gas,,United States,48.1975000,-103.4085000,,,,,,,,,,,,,,,,,,,,
L100000323045,,oil and gas,,United States,48.1371000,-103.4238000,,,,,,,,,,,,,,,,,,,,
L100000311874,,oil and gas,,Canada,56.4210000,-120.9070000,,,,1957,,,,,,,,,,,,,,,,
L100000311876,,oil and gas,,Canada,56.4900000,-121.1720000,,,,1963,,,,,,,,,,,,,,,,
L100000309036,,oil and gas,,Canada,52.6270000,-116.0830000,,,,1957,,,,,,,,,,,,,,,,
L100000314325,,oil and gas,,United States,28.9990000,-88.1430000,,,,2016,,,,,,,,,,,,,,,,
L100000316207,,oil and gas,,United States,26.4805000,-90.7750000,,,,2005,,,,,,,,,,,,,,,,
L100000323023,,oil and gas,,United States,48.2668000,-103.5251000,,,,,,,,,,,,,,,,,,,,
L100000323072,,oil and gas,,United States,48.2480000,-103.5363000,,,,,,,,,,,,,,,,,,,,
L100000302213,,oil and gas,,United Kingdom,59.3699000,1.6750000,,,,,,,,,,,,,,,,,,,,
L100000313778,,oil,,Canada,49.3950000,-101.6060000,,,,1962,,,,,,,,,,,,,,,,
L100000313781,,oil,,Canada,49.4130000,-101.5690000,,,,1962,,,,,,,,,,,,,,,,
L100000310717,,gas,,Australia,,,,,,,,,,,,,,,,,,,,,,
L100000302215,,oil and gas,,United Kingdom,60.9333000,1.7155000,,,,,,,,,,,,,,,,,,,,
L100000317014,,oil and gas,,United States,41.8856000,-108.1518000,,,,1994,,,,,,,,,,,,,,,,
L100000311232,,oil and gas,,Nigeria,,,,,,,,,,,,,,,,,,,,,,
L100000312860,,oil and gas,,Indonesia,-1.52,117.1,,,,1996,,,,,,,,,,,,,,,,
L100000309041,,oil and gas,,Canada,55.1730000,-117.5610000,,,,1952,,,,,,,,,,,,,,,,
L100000309042,,oil and gas,,Canada,54.9740000,-117.3930000,,,,1953,,,,,,,,,,,,,,,,
L100000318173,,gas,,Indonesia,-6.5350000,107.7460000,,,,,,,,,,,,,,,,,,,,
L100000312010,,oil,,Iraq,30.2580000,46.8290000,,,,1975,,,,,,,,,,,,,,,,
L100000313785,,oil,,Canada,50.4570000,-108.0920000,,,,1984,,,,,,,,,,,,,,,,
L100000321353,,oil,,China,48.1024000,116.2561000,,,,,,,,,,,,,,,,,,,,
L100000300413,,oil and gas,,Brazil,-25.8660000,-43.2650000,,,,2008,,,,,,,,,,,,,,,,
L100000300412,,oil and gas,,Brazil,-4.9850000,-65.3370000,,,,1988,,,,,,,,,,,,,,,,
L100000313786,,oil,,Canada,50.1210000,-108.5300000,,,,1996,,,,,,,,,,,,,,,,
L100000309043,,oil and gas,,Canada,50.4900000,-110.7970000,,,,1904,,,,,,,,,,,,,,,,
L100000313787,,oil,,Canada,50.1570000,-108.5590000,,,,1954,,,,,,,,,,,,,,,,
L100000313788,,oil,,Canada,50.1650000,-108.5570000,,,,1954,,,,,,,,,,,,,,,,
L100000313789,,oil,,Canada,50.1350000,-108.6030000,,,,1964,,,,,,,,,,,,,,,,
L100000316326,,oil and gas,,United States,32.6421000,-92.9275000,,,,1930,,,,,,,,,,,,,,,,
L100000322175,,oil and gas,,United States,29.0115000,-97.8283000,,,,2009,,,,,,,,,,,,,,,,
L100000322176,,oil and gas,,United States,28.9364000,-97.7786000,,,,2009,,,,,,,,,,,,,,,,
L100000322177,,oil and gas,,United States,28.9661000,-97.8517000,,,,2009,,,,,,,,,,,,,,,,
L100000322178,,oil and gas,,United States,29.0358000,-97.8143000,,,,2009,,,,,,,,,,,,,,,,
L100000322179,,oil and gas,,United States,28.9336000,-98.0048000,,,,2009,,,,,,,,,,,,,,,,
L100000322181,,oil and gas,,United States,29.0174000,-97.8762000,,,,2009,,,,,,,,,,,,,,,,
L100000322182,,oil and gas,,United States,28.7976000,-97.9751000,,,,2009,,,,,,,,,,,,,,,,
L100000322183,,oil and gas,,United States,28.9899000,-97.8521000,,,,2009,,,,,,,,,,,,,,,,
L100000322184,,oil and gas,,United States,28.8479000,-97.8376000,,,,2009,,,,,,,,,,,,,,,,
L100000322185,,oil and gas,,United States,29.0711000,-97.6383000,,,,2009,,,,,,,,,,,,,,,,
L100000322187,,oil and gas,,United States,28.9259000,-97.6107000,,,,2009,,,,,,,,,,,,,,,,
L100000322188,,oil and gas,,United States,28.6914000,-98.0837000,,,,2009,,,,,,,,,,,,,,,,
L100000322189,,oil and gas,,United States,28.7371000,-98.0079000,,,,2009,,,,,,,,,,,,,,,,
L100000322191,,oil and gas,,United States,28.8355000,-97.8988000,,,,2009,,,,,,,,,,,,,,,,
L100000322192,,oil and gas,,United States,28.7657000,-97.9569000,,,,2009,,,,,,,,,,,,,,,,
L100000322193,,oil and gas,,United States,28.8501000,-97.7605000,,,,2009,,,,,,,,,,,,,,,,
L100000322194,,oil and gas,,United States,28.7104000,-97.9682000,,,,2009,,,,,,,,,,,,,,,,
L100000309044,,gas,,Canada,54.4050000,-111.2170000,,,,1971,,,,,,,,,,,,,,,,
L100000312104,,oil and gas,,Russia,63.8675000,73.3819000,,,,,,,,,,,,,,,,,,,,
L100000313047,,oil and gas,,Pakistan,28.6345000,69.2047000,,,,1952,,,,,,,,,,,,,,,,
L100000318017,,oil,,China,39.9501000,120.8360000,,,,1987,,,,,,,,,,,,,,,,
L100000321300,,oil,,China,40.1264000,121.0336000,,,,,,,,,,,,,,,,,,,,
L100000321320,,oil,,Russia,59.3687000,56.6541000,,,,2012,,,,,,,,,,,,,,,,
L100000312862,,oil and gas,,Indonesia,-7.0882000,111.9790000,,,,2001,,,,,,,,,,,,,,,,
L100000311878,,gas,,Canada,55.3000000,-121.7500000,,,,1965,,,,,,,,,,,,,,,,
L100000312234,,oil,,Iran,29.8467000,51.0115000,,,,1971,,,,,,,,,,,,,,,,
L100000300414,,oil and gas,,Brazil,-25.0850000,-42.6630000,,,,,,,,,,,,,,,,,,,,
L100000312174,,oil and gas,,Brazil,-25.0410000,-42.9920000,,,,2017,,,,,,,,,,,,,,,,
L100000300419,,oil and gas,,Brazil,-25.6880000,-42.8340000,,,,2013,,,,,,,,,,,,,,,,
L100000317613,,oil and gas,,United States,39.8565000,-108.3783000,,,,,,,,,,,,,,,,,,,,
L100000316415,,oil and gas,,United States,39.9087000,-108.3638000,,,,,,,,,,,,,,,,,,,,
L100000316531,,oil and gas,,United States,39.8516000,-108.3400000,,,,,,,,,,,,,,,,,,,,
L100000312863,,oil and gas,,Indonesia,-2.3258000,103.6352000,,,,1994,,,,,,,,,,,,,,,,
L100000309047,,oil and gas,,Canada,53.7900000,-117.1610000,,,,1964,,,,,,,,,,,,,,,,
L100000319669,,gas,,Canada,55.5280000,-120.6300000,,,,,,,,,,,,,,,,,,,,
L100000311879,,gas,,Canada,55.5280000,-120.6300000,,,,1978,,,,,,,,,,,,,,,,
L100000319620,,oil and gas,,Canada,55.5280000,-120.6300000,,,,,,,,,,,,,,,,,,,,
L100000319642,,gas,,Canada,55.5280000,-120.6300000,,,,,,,,,,,,,,,,,,,,
L100000319622,,oil and gas,,Canada,55.8560000,-120.5050000,,,,,,,,,,,,,,,,,,,,
L100000319617,,oil and gas,,Canada,55.8560000,-120.5050000,,,,,,,,,,,,,,,,,,,,
L100000319646,,oil and gas,,Canada,55.8560000,-120.5050000,,,,,,,,,,,,,,,,,,,,
L100000309049,,oil and gas,,Canada,55.0080000,-116.8920000,,,,1960,,,,,,,,,,,,,,,,
L100000311881,,oil and gas,,Canada,55.8930000,-120.7740000,,,,1991,,,,,,,,,,,,,,,,
L100000319705,,gas,,Canada,55.8930000,-120.7740000,,,,,,,,,,,,,,,,,,,,
L100000319711,,oil and gas,,Canada,55.8930000,-120.7740000,,,,,,,,,,,,,,,,,,,,
L100000321054,,oil and gas,,Canada,55.8930000,-120.7740000,,,,,,,,,,,,,,,,,,,,
L100000319675,,oil and gas,,Canada,55.8930000,-120.7740000,,,,,,,,,,,,,,,,,,,,
L100000316879,,oil and gas,,United States,44.0314669,-108.9725878,,,,1928,,,,,,,,,,,,,,,,
L100000320644,,oil and gas,,United States,27.0492000,-90.4486000,,,,2024,,,,,,,,,,,,,,,,
L100000302320,,oil and gas,,Mexico,17.6055000,-93.2649000,,,,1977,,,,,,,,,,,,,,,,
L100000313791,,oil,,Canada,51.9250000,-109.4360000,,,,1996,,,,,,,,,,,,,,,,
L100000319297,,oil and gas,,United States,,,,,,,,,,,,,,,,,,,,,,
L100000301833,,oil,,Romania,,,,,,,,,,,,,,,,,,,,,,
L100000321355,,oil,,China,48.2254850,118.2805750,,,,2000,,,,,,,,,,,,,,,,
L100000321069,,gas,,Uzbekistan,43.5667000,59.6177000,,,,1989,,,,,,,,,,,,,,,,
L100000301380,,oil and gas,,Netherlands,53.1760000,6.1880000,,,,1991,,,,,,,,,,,,,,,,
L100000303176,,oil and gas,,Colombia,4.0520000,-73.4380000,,,,1984,,,,,,,,,,,,,,,,
L100000303177,,oil and gas,,Colombia,4.0520000,-73.4380000,,,,1986,,,,,,,,,,,,,,,,
L100000305119,,oil and gas,,Thailand,10.6450000,101.1760000,,,,,,,,,,,,,,,,,,,,
L100000320419,,oil and gas,,Venezuela,,,,,,1973,,,,,,,,,,,,,,,,
L100000317384,,oil and gas,,Argentina,-46.6890000,-68.7140000,,,,1961,,,,,,,,,,,,,,,,
L100000300420,,oil and gas,,Brazil,-24.9790000,-42.5930000,,,,2008,,,,,,,,,,,,,,,,
L100000313048,,gas,,Pakistan,,,,,,,,,,,,,,,,,,,,,,
L100000312105,,oil and gas,,Russia,64.3440000,70.7050000,,,,1975,,,,,,,,,,,,,,,,
L100000317968,,oil and gas,,Vietnam,10.3926000,108.4476000,,,,2000,,,,,,,,,,,,,,,,
L100000314090,,oil and gas,,Vietnam,10.1468000,108.4259000,,,,2003,,,,,,,,,,,,,,,,
L100000317996,,gas,,Vietnam,10.1468000,108.4259000,,,,2003,,,,,,,,,,,,,,,,
L100000314089,,oil and gas,,Vietnam,10.1468000,108.4259000,,,,2003,,,,,,,,,,,,,,,,
L100000302283,,oil and gas,,Mexico,18.7259000,-93.3695000,,,,,,,,,,,,,,,,,,,,
L100000312161,,oil and gas,,Russia,68.3342000,83.4989000,,,,1971,,,,,,,,,,,,,,,,
L100000304573,,oil and gas,,Norway,59.1423000,2.4018000,,,,1992,,,,,,,,,,,,,,,,
L100000309052,,oil and gas,,Canada,51.4970000,-113.4440000,,,,1951,,,,,,,,,,,,,,,,
L100000309053,,oil and gas,,Canada,54.9230000,-115.4110000,,,,1957,,,,,,,,,,,,,,,,
L100000314414,,gas,,United States,32.2658000,-93.4636000,,,,1964,,,,,,,,,,,,,,,,
L100000314754,,gas,,United States,32.2891000,-93.4530000,,,,1964,,,,,,,,,,,,,,,,
L100000319671,,gas,,Canada,55.5450000,-120.1320000,,,,,,,,,,,,,,,,,,,,
L100000319629,,oil and gas,,Canada,55.5450000,-120.1320000,,,,,,,,,,,,,,,,,,,,
L100000319637,,oil and gas,,Canada,55.5450000,-120.1320000,,,,,,,,,,,,,,,,,,,,
L100000312991,,oil and gas,,United States,60.7442000,-150.8634000,,,,,,,,,,,,,,,,,,,,
L100000312011,,oil,,Iraq,37.0498000,43.3357000,,,,2011,,,,,,,,,,,,,,,,
L100000309054,,oil and gas,,Canada,,,,,,,,,,,,,,,,,,,,,,
L100000313793,,oil,,Canada,50.2750000,-107.9220000,,,,1984,,,,,,,,,,,,,,,,
L100000309056,,oil and gas,,Canada,53.4820000,-110.8200000,,,,1975,,,,,,,,,,,,,,,,
L100000313911,,oil and gas,,Norway,61.0517000,3.3519000,,,,2020,,,,,,,,,,,,,,,,
L100000313792,,oil,,Canada,50.3680000,-108.1300000,,,,1966,,,,,,,,,,,,,,,,
L100000302216,,oil and gas,,United Kingdom,58.5334000,1.2588000,,,,1984,,,,,,,,,,,,,,,,
L100000304581,,oil and gas,,Norway,61.4759000,2.0038000,,,,1996,,,,,,,,,,,,,,,,
L100000309057,,oil and gas,,Canada,52.2080000,-114.3320000,,,,1953,,,,,,,,,,,,,,,,
L100000320762,,oil and gas,,Norway,58.9790000,2.2961000,,,,2018,,,,,,,,,,,,,,,,
L100000301626,,gas,,Poland,50.0120000,20.6691000,,,,1990,,,,,,,,,,,,,,,,
L100000301627,,gas,,Poland,51.7127000,16.2786000,,,,,,,,,,,,,,,,,,,,
L100000313136,,gas,,Tanzania,-9.6080000,39.8980000,,,,2014,,,,,,,,,,,,,,,,
L100000309059,,oil and gas,,Canada,49.8870000,-112.0820000,,,,1966,,,,,,,,,,,,,,,,
